id,g_ref,g_id,name,phone,y_id,yelp_name,terrasse
1119,CnRuAAAAnKeP8vNgBHHYoHECIyTjMxuE5u1EE8QIuiUNLzgb_bJv9m-gE_w8LfmGy-MeICDfbeh2TYTOho5NB3s8VU1FLrloQjNo1v79ZaCQwoi3DwX0zN2KY2Y9pb-g9qtOU5gfm4BHshdPdvVOagEaKVe3LRIQuUE9N9npoHKJs82Idr-F2xoU8aQYMhBcOP7mgbdyN978kXUtTuc,274a935590e8b5de5e76cb4250a60520e53e851e,"Le Bal Perdu","+33 1 43 62 93 37",n5ynY5Dpe4FefeNaoHDwQA,"Le Bal Perdu",1
1123,CnRsAAAAx-PWhdBt36oXKyzqRGNbd3yFQ6ZVNM7b3Uo9qZe_UL-fPvks9LeHxd5MR8GTlaxrhAAvY6NIvmhVgF5ZQbN_HpjCuvp8FREq0QUeywE22wY5AwUj75L-r0InefPziRXOgugL4WAjaO3ypwNdUnQNFBIQptiVfhLK2jLPNWA0FIQA9hoUjJmTIWHQD-BIVLifpEcqFbZrvpc,d6f4aa698a70160a05b3d39f5a79ac9e6233f1be,"Thé Vert","+33 1 42 87 79 57",Uq5tSbIBoJpEKL9RiDab-A,"Thé Vert",1
1125,CnRwAAAACnsE4pz8R3PoP65mL-_lVU4pJOXeAsv7I6zeVPio1krdzNcxdCTAHB2jBPr0E4_r8wAGv2BAWjj0yPboXrCv86W3hz7HkSw_wK_AzG5rkfnWq-RWEmyU-vCQoWsGnmOhOHCMnSb07B9HwF-lJUhOyRIQ-VfQ3s1KpN7lhTmlOXt-nhoUUnpdD8500A9ntWfpEU7wX7Dm34U,8995557a5f4b80ebdfe47a7efee81cfb7aee21c4,"Le Saint René","+33 1 43 70 26 22",ocDqmM9CFgmQr5A-Hb4Nsw,"Le Saint-René",1
1130,CnRtAAAAHeUJmepJhYZtTsemu00-Nl9rxim4OOobyq18IObREfc3hziHrAUXMjRWqN6Rf9qZ0eReq2GJ7xwlxQfhKKgDBQlGroyqlb8Hw4fxZz98uKmFM1h3AGf40HP9bkctnQOENx4Ei62dFSjdd1B7Rv75HxIQtht7aXCJnsPneoP5TDkhaxoUPnwCRfOzY15ZB4NgQSCy_ey4l7U,6b9e21290530b6c42b5900ec767187ea1af71848,"Chez Luna","+33 1 46 36 72 26",ybHNWDjmrGoxvMv-C9iyEw,"Chez Luna",1
1131,CnRvAAAASXmrr8wfhtWacJM8J3wwGbYABf2jgPY_DxubH3FRqagKXCRcHQz8AML5uFy8UZLC11IhHjnkwWAioHJp-JBQXfde5ZcUs7YA0YFm8a3Hg4uCfntNscpBKk9UUrdRhIGTVsW93K1CjZjGOM1iuklGXxIQQytsE-bZGoBXtqAUIq72qxoU1VY521wazi95qaUFYtoTlsPFYp8,d23976202b196eef2d16e947656aab21247aedf7,"Au Bon Coin","+33 1 46 36 21 12",e9XlB4t3JeI9QidT-n2s6g,"Au Bon Coin",1
1134,CnRvAAAAzjBlxNJps5jXk6Y9Bn5IBqPne6OuXfqv84A9LEi3oVn0aJz7lrtS7m4gliVD1kH-YFZBSVJaAZ64tzUcC1K9ygqkxKNqUSccgFWpPE-J__f6Nw-CnKMfyX1za3LG3FvXjdeJZb252BHqXMfodlu_dxIQ4PQwJ_y4DH3oCgpDM9WwYhoUtwwsR0SyOq17oMcoicBVxOa0rLU,650c4927acfe53a6c43f2247429553f35260eaf4,"Le Clin's 20","+33 1 46 36 96 38",B5cCs9U9efO37ptBal09Lg,"Le Clin's",1
1136,CnRuAAAATY0llCYDSUNKwhlWjBknFAg6qZAJ4FnGyEBPH0lu9_PBbdTmn9Wm9-PbtUPxGGwGGzzReTJJkubtxBsWdw92A4lHR5fiyNt7yNR3LjsdzmUFgbpJ4qKkO9_wvCyCNmn9cYItRYazLT7qhCEq1Bdw3xIQDd4zbK4BoD1pjsu4NtMwxhoUqu5ZVYj-zx7neSubS_tHllFHE-8,98304a89c7a7d6e43ccbe7004ba3e6a478ed1cfe,"La Toscana","+33 1 40 31 62 27",Z2C-8nIMZwWlUe5dwBNUpQ,"La Toscana",1
1137,CoQBcQAAAC2mvBPhyANgkMUCclP-dHc3_bQaR3pO9R2ekk_K4tqBcoBhZSbihdd8XcK-PL4HaRANIHmzIObFfGoRrBDMSOFgXgNO2bbSHvtCKpQwQaFV8dluG-qkOiT_Wz7WYHRseZIhlIb-snWvKK5LVdXYPJMdP-oLij3KaBnZwwA0Zkw4EhCaX4Q5QTFv5Rr44hnxSOj-GhS5ETsh9bzmG5-jeo6sthYkA7cF5g,02ae18286e07e2e23c9aaaefc599cf6abea5acd5,"Café d'Albert","+33 1 43 48 37 87",ODIfwajNlM2NPyh9Ckax2g,"Café d'Albert",1
1140,CoQBcwAAAJnOLdl1LPxvRj5LHM70a2nAvJog41Fd7y_lCR0DILylUmpOxX8b5gHyf4m4eKJYw8KitHR-PvvsTVWkYiyHjbhZ-NMHfa9zLnAIAyeKCkPZAdK3-fENcH7Zj8W1t3z8cTDOqZ1PLFCAXzNK0cpuN-CcFBf5zOD5Rzlsj2wHGhuLEhCkZgaQAVn8F4O18BRchUqsGhSxbyUDcz-nkd2eMQLsQuGvGW6D1Q,3939c7669a2adbaf8c410a1404cb862290997940,"Le tablier rouge","+33 1 46 36 18 30",dmWAR1xuEUiWPQo0NX6Fhw,"Le Tablier Rouge",1
1145,CoQBdQAAAKvmm0iPIAO7Is5szcfR775RoUCpsI5q6RQAcs7x8u73mHMS_p2rMcU1HNX2CQHayk489nW87XeQjs4EetgOJku3d9P2vyTMx4n5Yf-xculL_mrU4IDwM8N9jK8U2H42ri-Z2rI1ITxZ6sjqVZIvcVmmmqYJvJ33JHFZq8PsqOUtEhAU_nVy5cemZghyjz8SJTNzGhRerAFXrI7r0rlHegd0zD4SDsVpUA,e2489c6dd65dd9fea1778953341fbc555e4b9306,"Léon de Bruxelles","+33 1 48 54 12 89",YAf8vcLqktS7-RTyXeSqXw,"Léon de Bruxelles",1
1146,CoQBcgAAAATdzNj_Vlm23BZ2l62bbQmsJosTQfudTJifcVmyCGYgYfWUKTfFG-Nqj3xGM3eW9AfM--KmaLEMxdPzcRVup4PHpC8TAdqteR4TEvDXxNZbnFQ5-4nhaWNlPAnUaMFtPAjPsnOMgnTOZOWykNrhe9pT9pT1XgIN2ZV0scldNgOrEhBy7KQHOywEEZCZKrr7Wp1hGhQ_dkwzf5ejT2d17sBSTnbekhuo_Q,512db78b59086f8294a0bf237b953cb1f5a6b9e9,"Café Charlotte","+33 1 43 49 05 93",hcgQyFmrAHui09dOMd-tkg,Bonobos,1
1159,CoQBcwAAAMJQWd9tjA79ahMJYqLWXlI5DUdP4MuiX4UU_ektB4NHKU_cfdpD9PmwJEnh_Vx78vdVX7jC73xB8EcCpPHFUtbD58U8_x2t9P4ibjEyJnpKA_6v1VGcZ7wAxMhntcrFIkuBFY7jCKmwgbwetTylZjVOZzKPXCqMx2rWsqiPRNOWEhAbL4GMS9QjkwelpwkqXxF4GhRjSvT4DykAUq21z_Sp6nIvYY4V6g,bd1e9a57ec7a322d3769b05bc8c32111ff1c19c6,"Le Petit Poucet","+33 1 47 38 61 85",_InAJFOdSb25m69mqT_C2Q,"Le Petit Poucet",1
1163,CoQBdQAAAOQoJ9GhZ3YgJOOmGwLPyY3uy0YPEIBMRk2Ot6I5HYrySsLVf09jiaXNMR5QJqwsu8odJZR6K6dqVnlIIbtfSXYLMm0zEcWZVhzjKRq_Qvo3NCa3Sxf3vGSNbqrwqV1DnS01c41T6-vio75qNm8qIuXKAernqKMx5y5fOjpRz55SEhA3DKmn2XTNd-50QulyrnoDGhQTSwYs93qZSqTeQMT8zPkVSnHQMQ,c580072def82d97ded4b79d863228d94d407ed7b,"Café de la Jatte","+33 1 47 45 04 20",ZuKRsyn6UN_SpQXNBiDnlQ,"Café de la Jatte",1
1165,CnRrAAAA0jUDfp4Iw9yMD8EThAT8wjJTTqRGkFsPG_7i3N0OzMDRnBg_l0hbidqCR4f5B-juB-9UEIO_r8jHL43_Dc4qkyIxc5kuRpVE7hcfKsNzrO0sYuZdsAoWhymI4SQjnS_CbGWIiNTmuq_0IgZPqZRd7xIQM5U1PoMmvcCTB9s9ICN6rBoUvSuZzBZnH-IvCgwMBfBQcnUqc8E,7377df2c7d249dd6b9c5a450a421ea7fa8b1bdfe,Mandalay,"+33 1 47 57 68 69",L7qla2QrxiJOAyjVgFsb1Q,"Le Mandalay",1
1167,CoQBcQAAAGWlDXly5rQ0lvFKvOw3lyxJez4B6sPb1p9oIXhZWKKoTCpEYlm7FEJEHWAlgYQJX_wxBJBWeSYGtqoE6Y-076_VIupI_EGqReEWcGrZGA5kC2DArr2TOkxjfumSI7nhrXdvZpUZLrS2TvFjgbcSRoSDZR9-hXbHgBarREgLxNtPEhCkXQ2p1PoMOMlEODle83IqGhQLjHf5UDqlYQM4w75Uh0k-xfcvLA,3c9f3c635bfda13ef429de269d9e322d9481ad96,"Villa Pereire","+33 1 43 80 88 68",8htaUOMGTfmiExK2IhSJ6Q,"Villa Pereire",1
1172,CoQBdAAAAOy6-7SqZvQKH786pKgNXSqFbp8QnINWKeUlhDx_juAQ53Ybxc83BnwuzIioorJEsxuMABWn88qiqUn1m13LTtmZ50JyH3qKokNlXFjVqJWrhf74npIjUC3mUz5nYocvi4fommm39d_8ZCydGU4Nw4ES8NP1128wYI6kRp4Db9sEEhAWn6JPdDwIoOi9DVdVdyiyGhR_RA0PTxoJYaJr6vuYTieu40frtQ,f018bb257218b495b4c446ba2b0adf9b5adaed12,"L'Escargot 1903","+33 1 47 75 03 66",8rXAPnw1I-zIJnH2ul6LNg,"L'Escargot",1
1173,CnRvAAAA1BORQGHk6Y3qsskrdhtz56mmW-ST62cvOonkFTsyssM9P57O8wEWesQoNIhKqgGm0oR9QUkx6u0jkUbCfX3N529RPbV583qquDaz2oJ4q5IuWXB6_11Bbokq1mEk3jOTf3XsAj6aEFiQIRQNefYAlxIQdgVkUX2ZrI0AZUCMn1Um2BoUtGq2xE8J9cJYBsUc8LpLil5-Tu8,f4c5f95763ad7f9c4b5d79a095ff83ef1bbab2e5,"Chez Livio","+33 1 46 24 81 32",ypC2B5ck8PDVpN__uvcv2g,"Chez Livio",1
1176,CoQBeAAAAL_siFVK9WoI_9Aisy3XqUE7n7iZLLKyIwomPuYjuw-m5V8Hn8FiQPh1STazef7fVK0n6uqmczW_FsR39TVHRxSJUjFVK9nuYVk2Rm-ePbr9tB3PuWOvS0nHC5iycBJS-rHROLNrXt2JQnKYbmvDA4I7SkyLza76pEqAWpgbrrWTEhBvO2QPd4Cey1WqMoIzMVhIGhRPMvZOJR6A8T2hikGxpQ-DN_y72A,f26b09380a86822974296687466c22f6b69af5ad,"Moulin de la Galette","+33 1 46 06 84 77",DJ1xx4vgFoXIbe6hD-BDQw,"Le Moulin de la Galette",1
1179,CoQBdgAAAIb8iQpPOwiaGHPAfSsZ5ypbVrv7lqliB72SOIqybJMkE423y6XGI6j6F0d-CEU4ke6kaGwTSG4_l28BUyPVcbUWrPM7WJbw0Y_35Sc6nL43LrhZVn_v8jIHmhtC3GiiCvyFaNo69LnQCd2eWISNHLz3IIWYmRuswgulyR_meFLcEhBa_aDpNzZzTC7jNBTaIMHEGhQKIF8qai7KZ737tPUsgG-lnUjAAA,6f144cefc57825620a68e6a7a0d479fbd5c14168,"La Mère Catherine","+33 1 46 06 32 69",qzz7Pxs6m8dAthTovhylsw,"La Mère Catherine",1
1184,CoQBdQAAAKst6-aOMCkCrACc2f0NMivSvsq_GF8DQ6rrIlQcn3q5tySN9MZeIpekLGJmNMwCZv1Mja5xzlHgpgBLJcxekcJdKDDm-cNxGYrYKRg1hp5MiGfKkzyIhBUYGf8LjfsbtPvTA-u54MFwrmqpkwGmpBn_tDc5ILaUyr0kcJO98MQzEhDeKH2-4U4a_HnjF2iB-qjvGhSKhgPT8Qmsf4uqUpc3gTXEgpIACg,7836085c195a87b74ea4b914715093128a154d99,"Le Relais Gascon","+33 1 42 58 58 22",QY9Fa76f-6HFGgQ2t7G4lA,"Le Relais Gascon",1
1186,CnRsAAAANRbgDLKjMCf5PMT4zGbH4kQotTN_530sAoA7fCTDtWIMr5oaX2UjXFd9OtUMn8SA1DuSPVUoca61nXB3c1MJdQbA1RU7VmTgjgw95ozQ8ora_K3CbJ58XppuG3jpONoYFbH7vCgEI86EWwIAHEHgYhIQ11Lp6vOfJGnTmn2sPP0oYxoUT-xR4d_QDAjmJfIjhFJVxxtvIqs,52ed1a22ccf6e13719dfa00c99b418e646640e17,"La Rotonde","+33 1 80 48 33 40",odzshLh9ZXlZgp0H9aOYmg,"La Rotonde",1
1190,CoQBdwAAAFpCUXDJTWDjRineV6yuxA8WvIXJYMYraC805LKyxlQeyLuRUaA-C2SYXQtJqBSiMyyX10YTZO6cAB1oeb01Oi2jmkBLeUcHAfVXfH7hBYGqHxYf5qdWGBfz2YwEDL0hOVTEcpZv5yZqo1BUb_cHiTZIA4FmRQYSwbYtoBbV1CYFEhA_yYpPVNaEEPotgXF_XChYGhRp3d186Mx_JLdkVk3a6zjiiN9h4Q,ee5800110ae5a01bf4cd268671f04352e9b62662,"La Bonne Franquette","+33 1 42 52 02 42",oB-TpnLZR_B8676W1TfBFw,"La Bonne Franquette",1
1194,CoQBcQAAAD9CqO3jlp-gAfkjCRk0GuyY0UD0U4kRx9UXSp3g-04DgWa-8hUFMGOT6wBEVKN4dn8DZsqFOETyPvqKCHq2jw7IUmZN5CE30py4dqNktOJSAa7jj5GaLZvimgI_Mqwi0CaLxt9ovsrFKvaapNR-5nN88kVFanOYDSDyMpqAVf2gEhCR1X5EgdhAf9DBIknok0rxGhQZU8Urv3WTNgPWxOlP4RyhR6G68g,6feb21163e4cb6f1fdb452f690cfdddc26fcd6bd,"Buffalo Grill","+33 1 48 48 67 43",PMkwPfmC3qgpIoqAYJ5twg,"Buffalo Grill",1
1203,CoQBdgAAAHaB6w9aiWzXRUoY5zdAm01g5WSaqlr62aLCzxMVE5ORBzSuAVjzmNov8QOZZJbS2hsyAjTZaPn_MI4wHoijxt3sS8wNvuYOWd6UZouLinFyQUA5RHITeQpaNyhucOpE2o052gODziyE1-3F5Swn2Ld6_uQqmFuBiBhiAFbiZ6O3EhCnbp8DnjJ3jeKvZ0WM2GTtGhTVSvDJRxZ0i2Ledm5lAzQe6EkIBw,1ac9636046d648fe2ba1b9a3d2f443033d269d38,"Le Pré en Bulles","+33 1 48 45 05 08",hHLVTNSlGpDn4S7WSZC_3A,"Le Pré en Bulles",1
1215,CoQBcQAAAMXC5XmuqkdAn33puIzLsm8QW0YrrGlvb0o2ypPYKoaAVGgAG6C5_W_3045p6lYP7m-Hah98j00V9IZrDg30q41z_9Nutogwup0GQb4y2lgA9L_mYn9-c9k3C1unEskl_8W_rqF6bthK_iKd644CFypbES26F2nsZ48bxEb-Rm0OEhCeGl041GZMHBA_cWNhdIWSGhSMCMysvwOp0hoQQsvGD8o_I8JhUw,2f2aa3dbc5f0f67fa850d3d1f45aadf94ee3d928,"Ô Restaurant","+33 1 41 34 32 86",LRVzUiVWg6X497FVOWvKxw,"Ô Restaurant",1
1221,CnRvAAAAEmZmggpcQhpxGRJXKxhkIGBwwU7DsyeS_gub9XlIPyoMlimtKofFU3ig_0AHw22CqJFnmzPFRRiysFWpPYNdLiKEkHZ6oMnTRsNCrGt87TaPg0in8ASoMOjSMi3TN6Gqnf930CqTTGcdJ67QDiVDphIQGU9bIOMq6fPNTkLfsaheLBoU2MmWfO4ydOm8iSuoMUWZCpYX87o,9d5d0c13c5276780cc39826c41f1699e985d83ca,"La Pizzetta","+33 1 48 78 14 08",S971fthCRJD5qCX_xd9asw,"La Pizzetta",1
1223,CnRuAAAAVqFWJ5clqxzXPRfdS8naeuZHWQMY0YO0urJGuef05T8Hr_dAArDk6u9BAW8jT3MqYcc1ap8IiWGOD_9XXQWdOrVofrWF9-rml0_jsj3iktYRsIIKJr1uCSBFWEWpMw9thFEfsJiHnwhtMK9-2ExemRIQCsHD4w_YDt0-OrfV7t-XFRoUr38WA5id1rG27OLESV6-x8R-oC4,8793ef4c9bc2b530072d132f98fc0ba6155d01fa,"Chacha Club","+33 1 40 13 12 12",OlxMcCop6cnnKW-mjfyvuw,Chacha,1
1225,CoQBcwAAAOqurgJ392XqE4rHnnZulQOFSiNIlHq7E_QTyWvprw0CQQLmRMuOlF2sKzlbRJsbvkrRPj7NMREB-acuyvJDTw_b533d4gApxVdDtBOx0N8YffU-BnJL_LiXMpNj1zdqVDsjtTJYWeFG9XQj5uYNF9b_DCRqS3KH0owWjSqmikh-EhCSAWRdC9aPyW6ugX4znUzTGhQs4wxxJvbOr-k-AbUy0Y87tYEyTw,94e4d19e3f61ab44926a473d20c82bafb6df0cae,"Les Philosophes","+33 1 48 87 49 64",qz7R7oLeEEfvKOlWCxqMVw,"Les Philosophes",1
1237,CnRuAAAA66BepU4QV9MqlOtmKFuMWkwBE4dOqdKMd0_EzHGCnnsnR2egjfPeamRGK-skhn5bPsHSWCj5THHzvLNjSfA-AXLvcMH_KCbnfXwg_HOwlieU7bEqxhxpuLDPUTvajHo-_GclhuU-dCIw59SNeg6-nxIQJ7ZnFCSh2lk03sQ_CGq2lhoUJaNBgaz6jrPWyWb1Kes1cMKCmDI,4d5811a8a47f008e3dd2f91a733f9a44c4f88543,Jaisalmer,"+33 1 47 97 65 77",GyikaxhLyTj7KOC51ZnkhQ,Jaisalmer,1
1244,CoQBegAAAGmM0jdyHM9KrZc664BSpspR6rIs5W0IMiIr_BFfrNmFJQc06Pfa_ZWC_iGR11Ynv_qfUcGDPHRmQhM6f1spRKMbdl43rm_OiCdyvxfkI5ixX2av_v0S8VM3AaqiuXCXM2TJr1w_n0m9VLXkMK37x92awmRjMeyYM0NkEBS71IRfEhDQ-4sYmk8ZAxHO3MTWJUmuGhSG2i6LwMpa1aa1Oq73yTjpVsYdOQ,4168fe5f6eca7ab5b524d227f4a164d63838ccbb,"Le Bistrot du Marché","+33 1 42 87 05 12",FavX-vLhZ1_9HixZrW5TCg,"Bistrot du Marché",1
1247,CnRvAAAA-imA5Fdr1tzA0Qw-GRecgEyBDupXQQVwYMxhMapAvO55f6jy_syArODA8zbx1mg0bxJc5AAzz_z8F_ku-iLUJ2G47sIvzx2FRoRmsk7s1C3SsGkoK1K4kBUeZGw-nMAXyFu4DxUWpZNy5yn_-DDbmxIQSZgp5Giqua7xZiObWbzuwBoUc0p8NB-DQOHoRoOLLkmq3xigKcY,a48c61c1355879c80b66408f9851800d32b57d76,"Pizza Prima","+33 1 40 31 23 28",UznRHJbGgHgt29_lb6XgaA,"Pizza Prima",1
1265,CnRuAAAA3v_JXHjtxoT2C5Gu8UyCwkO1AY5F0Ik_A2FuLYJCutU_H5mK7k7yryoo8QuhUe4xjg-3J-COeMqQavtVpeZv6OBWXoCLWh2s1XEoCz7iLtsJ807ghnRsoBdguznyU97oqHEWYTyoEvCByTjhfz1ynBIQSS_yuY2MoSYnPMh5V9EaHBoUvX9KlhPWOkFOdSMineM6CeUulds,95ec6bddc91df20e7f912d82cf0302439ce7dd8b,"L'Aventure","+33 1 45 00 45 11",StSvg_XfAKuQovo4Ws2VlQ,"L'Aventure",1
1267,CoQBdwAAAJQyWmPqLmsVO3cANeo4Mi7D7KCZRgB69J2LIlCpeMg5EEy8KLSegGsI7LG3rgYzCel1xW-j73DCBHa_ItAhv0tjHJAg8jSrTAcJYttkG4PxydUcElEc27VbUmilW9uhrqNFCQTzOCycN2v91N-nqQrWlkzBnf5cjJsoLjJXjAF3EhBJGvGI50ONfiJ-xTJXKac5GhSlHU5Es1IwBhSmNQ02yPn_j94xig,083026ad5421523cc6ead78f35e8e7a0875d492e,"La Maison de Charly","+33 1 45 74 34 62",Ld04Xl4DD-xCkM8xRjQyvg,"La Maison de Charly",1
1273,CnRvAAAA__rdF55lCS749KbbbPTmvdAdVNlMoCZtg0d7nzldOLSqGFYSUvtI_aCEOuPaSe2yVBbXZh7jkmUQ-YoBSrEivD1sosW4_VQNEXiAelJAyCUcYsAA0XgLMswRCyE4oc-gRMtlcw3aWQNdbrSNWO1zzRIQQMlLfpbPmAIGrYamgtGufRoU6hfXDLXTBnTXEQsaUGPMWkVuQ-Q,c819d7ca1cddd5bf5ebccd8d745ebcc86bcf21a0,"Paul Chêne","+33 1 47 27 63 17",ImboxNVZPq7Wn3JWUjchWQ,"Restaurant Paul Chene",1
1274,CoQBcQAAAK043jTVZyBwpAK0EfN8XnYV1V0EuzKdKVh2T1T5BzbtS3cP9tm4G4gHL1WOMD-Sr7SwZ2o3MAkXyXR8kqVjBZfJpbYVO5bQGNHxiy15wKUvVhygku4amTuTgtZjPQ9XJZQ0k2LQAH7rEfGbf7B2eSdgAFa9WUg6j-IZHqWkV8N2EhBhrFkAbHJ0xkThgkGRd1X0GhSZfJpZQgwMw5r58OGhvqhrL99g9g,4252191f53bf474ab61ef7b28d76b0803afc36ce,"La Villa Corse","+33 1 40 67 18 44",Hw-lYFMHRblIB2LnDqogJQ,"La Villa Corse Rive Droite",1
1276,CpQBjQAAAKk4hACsF3OwoKROWciCd4eAn7rKv5aSywg11IxzVwbUbLWAeKGa_1y6SYBQBBmIhtZiCi7vVeu2Ky7FYN7bHay5jJpijFIrM9b3B8vJqlGKapMIEUU_E0ZQZ8gw2aN8ILVn650oB0KBZ1BSbnDqFaIsC-AcoZecZr9xXvAmwp_j7FOwrm9qBVUN85-YFW3B9xIQq1_v87Ni2z1tb_e9gLlwLhoUJlVX_HSrxNL3aXLIvuWmT_IGtmQ,53e8fa4fe3437c65e077169e821da7c16bbb0b2e,"Le Bar à Huitres Ternes by d o r r PARIS","+33 1 43 80 63 54",wWrAZ-MC7qQScUnVeN1BdQ,"Bar a Huitres Ternes",1
1277,CnRsAAAAreLMXvR_1S7DjOiUr1u5DqA2gEL82Ps9wWnUmPxPOK7VX9O3Zu20NfP0k3j9NSEHKAOf-u8B3aqabDnLwhwOaCicSplwepkREOXCt9jQWmySfmooCZcsEoG8Evyp2z7tUq8xIKc3FXE_3muiDsj6ZBIQL5rIxcNUbLbFYZ-7M_EDAhoUIZ-0xvjl9oZxYj8pQCdZ8PzO8uw,61e15f23af8bf4b4a90fb4f5144da6284dea19c3,"Kirane's","+33 1 45 74 40 21",v-qevWmOqGFBPzVaUXO2sA,"Kirane's",1
1278,CnRvAAAA5HDE0mTf4PFkmvAAu7VWVsV1kwM5LlCMeqNYKuNvPw8vJqP43oz9bjLrvhOADuTBiGeesLk3KZBeUUGaS0Of-OPNq-YX9bGwtBPd50U8sfLMXfjYBazDI0ywZQnSQGT5jI0cMq5WsVlhfsQPO-27_RIQh8D1uMbjO1kDmbSz0g1K9xoUOW8Tv-X9K3ZkiDSs-NuQCZMh5x4,5a36d6301a06ceaab49490bf7294d09fff73415e,"Auberge Dab","+33 1 45 00 32 22",Tl6nVo1JkV2lKVGy5FQJog,"L'Auberge Dab",1
1286,CoQBeQAAAEsUqYgzPwgmAU5oJIU5ssZL7BfdVDdOH1LxXZwg2D8M9JIniAR3X9nyxh3Sg_fmSQgmxoG7Rsi1qHsg9gF1BJyQHbzQAFiQ07bQushTQgbbBKucCaomQDE775yaZLKlb3sUtG3jx7auHJQM4WwarpySh9yg8R_MdMlH5Cpa6MJxEhDhMZ5ZXcSBCbcv5TgT0gWiGhQiIJei0j3z0WwLz9-8j82OAtAbEA,d31a57a81faf61eb893db94f64cf99110be363d8,"Brasserie La Lorraine","+33 1 56 21 22 00",obPfS6EeRzqdS2RLKrOdow,"Brasserie Lorraine",1
1287,CnRvAAAApMtRxREM94AcPPQe0J5ThrpqRu5fRJNXB_B1yuOWo8zUA2peudY6os7YsAvb4lR-mSe_6ANOHNpO9ko2g4NG5hJyWSNxvRtvsqxNL1Frd6XNaFuln15E4gscLa_e55relD94-bVW3luQV_XF02ZzChIQmSS5yV_S_G7wvhPpXAERRxoUcxGF1QLT8h9NSH2PwW4sMbPrX4g,3013d2972c5792ced80bafd1271d907658cd820f,"La Romantica","+33 1 47 37 29 71",Wg66P-tPqRSBYuAD7EyOaw,"La Romantica",1
1288,CoQBdQAAAGND5KVNRB4uriCgm5oju6uSht1XTmGCZyFKzKBoPTY_KtiUDeUZGY6hphSnqzkTSkLqtnnUkyL5HqssG-9BVIW8_zkL84AKODyDvWqFoF4K0HNXJhN2FdlLZ4PKIyne2BYs2irtFsqLSmAGy37x1jbSkfQxLBmHm6pUW7vpTMWeEhClgPlw2pEgbJ36Uaz_QtEiGhQgl2h5pAj1xycuG5oUwWTRiqR2-w,89277f715bd9f8784bc458ee150086589af8e70b,"Siamin Restaurant","+33 1 47 20 23 70",r6fzca9wI1zhgYJProYUwg,"Siamin'",1
1293,CoQBeQAAAJ2mrnM6c8RDt0HVjPLoBOHvmKgtylaRy45Ry26sDOj1R4k-h6ijaeTcCvNSuinauCP8hopXVqeOvgxe94E3V37e0nqrjDLWlFjfLeYt34Wci9Wh28SSOIhx818vEBxBRfOOhLOuAbac3FtianeBzXLoqpOq69VLQQQznHAT5GrcEhDkFUE0t7i05BuwJolK_j6RGhTThQHyC-PW17x3BYkl7Ls5fChqrg,64539bf5a5eb095c4ebceca83426b89a5a90c545,"Restaurant La Terrasse","+33 1 47 16 02 80",qqW6tQcdKltLETYi2WsQPQ,"Restaurant La Terrasse",1
1294,CoQBdAAAALir9O2immkv_DSkAj-0ebFei-8-NySisKD15Rq39Hbd8LmeCX431MWl2DjD-2t9Whw17Q1SWgCHdFtPKAUz8fNgyIuDD3as6B6ju3KC1is_qAYDJ7h57DPggi4Y-n6lcSfpF4lpjsPnOJnq0drdjxH6zSbR2D4wK65ipaFXhgcbEhDQxbOOguR20X1equH-c7wbGhTnV7qwJyrRQ7KW4ljf3pX0kF6GXQ,bdbb24601e1a7b99b4597caf68964438437e1230,"LE ZINC DU MARCHE","+33 1 47 57 60 77",LiLser8U6WShDEEmNp584Q,"Le Zinc du Marché",1
1296,CnRvAAAAtKpQrXY3tSrHzyxeSNZPPkIDMl8CHz2JT-efDDuk1DUAGvt38-kVnK_4dsvvUUPJ60_2gm4EeZYOX-z7gXUFGk4Ndtg2iqn0671SZZaT8cnXPYA8AXVuyS5VlVqs-czjw4bbylPh227S4zMkPVvMxBIQImhO7MLwyIPE5OGln2b3AhoUNRDiCkyUwmIhl5uQ_X0muj4O1dw,74cb29537ee1c4a4e29f6822de85b79de71aeee1,"Le Brantome","+33 1 43 34 50 93",9lDaB3BRfdApCZU_ZtaDjQ,"Le Brantome en Périgord",1
1297,CnRvAAAAa8QfVkAGnt667bgp9ZhbTmhCawnH0kWD8rzpoF3DmcIXjDPau5HNTqKYc90emZOyhODs6uaoOzk2tg5T0vzFKu81-PzyUiHnK1tDvpyyp3agF_4B7V_9NINjowJFTRnrJodn-Mytsl72i0GaUo-kWRIQkX9L4l_k7uVlnildrOuB1BoUl90illxpBMWg0jnlPrfMa6DwYgE,bdf9b8d8d59697f3221c24b70227af6dccc01056,"Chez Cochon","+33 1 56 47 14 14",1gMKhFceEAp4rkM_yIIhgQ,"Chez Cochon Restaurant Bouillon",1
1301,CoQBeQAAAJkee-cjMnNzWECkEwQ22Bs-rGIxWFFpcBcajVNO0hKQ3uAdFVilsT62zeoVQLU1mAD6I6xUIsKZQlgCAfjj7EYdSvXr9KISpgWaVRn-AMkfvu0HyAdyG3Crs1NobKgHjKdJVIGZxS3PbbvIBck1hssjfxl4PAaQYHFe28f-3s5oEhCZhSyBzu3h_tYIap_-R40nGhS5pTgioNxI4mshUNOvrf0PIBLLAw,e1a018796e39e3519b07c218a4e588b552813def,"La Maison de la Truffe","+33 1 53 57 41 00",XXHagjyc1zN-IKP__mpIRA,"La Maison de la Truffe",1
